conj,infinitive,mode,pess,time
paráreis,parar,indicativo,vós,pret. mais-que-perfeito
parareis,parar,indicativo,vós,futuro
pararíeis,parar,indicativo,vós,condicional
pararam,parar,indicativo,eles/elas,pret. mais-que-perfeito
pararão,parar,indicativo,eles/elas,futuro
parariam,parar,indicativo,eles/elas,condicional
bato,bater,indicativo,eu,presente
bati,bater,indicativo,eu,pretérito perfeito
batia,bater,indicativo,eu,pretérito imperfeito
bates,bater,indicativo,tu,presente
bateste,bater,indicativo,tu,pretérito perfeito
batias,bater,indicativo,tu,pretérito imperfeito
bate,bater,indicativo,ele/ela,presente
bateu,bater,indicativo,ele/ela,pretérito perfeito
batia,bater,indicativo,ele/ela,pretérito imperfeito
batemos,bater,indicativo,nós,presente
batemos,bater,indicativo,nós,pretérito perfeito
batíamos,bater,indicativo,nós,pretérito imperfeito
bateis,bater,indicativo,vós,presente
batestes,bater,indicativo,vós,pretérito perfeito
batíeis,bater,indicativo,vós,pretérito imperfeito
batem,bater,indicativo,eles/elas,presente
bateram,bater,indicativo,eles/elas,pretérito perfeito
batiam,bater,indicativo,eles/elas,pretérito imperfeito
bateras,bater,indicativo,tu,pret. mais-que-perfeito
baterás,bater,indicativo,tu,futuro
baterias,bater,indicativo,tu,condicional
batera,bater,indicativo,ele/ela,pret. mais-que-perfeito
baterá,bater,indicativo,ele/ela,futuro
bateria,bater,indicativo,ele/ela,condicional
batêramos,bater,indicativo,nós,pret. mais-que-perfeito
bateremos,bater,indicativo,nós,futuro
bateríamos,bater,indicativo,nós,condicional
batêreis,bater,indicativo,vós,pret. mais-que-perfeito
batereis,bater,indicativo,vós,futuro
bateríeis,bater,indicativo,vós,condicional
bateram,bater,indicativo,eles/elas,pret. mais-que-perfeito
baterão,bater,indicativo,eles/elas,futuro
bateriam,bater,indicativo,eles/elas,condicional
decido,decidir,indicativo,eu,presente
decidi,decidir,indicativo,eu,pretérito perfeito
decidia,decidir,indicativo,eu,pretérito imperfeito
decides,decidir,indicativo,tu,presente
decidiste,decidir,indicativo,tu,pretérito perfeito
decidias,decidir,indicativo,tu,pretérito imperfeito
decide,decidir,indicativo,ele/ela,presente
decidiu,decidir,indicativo,ele/ela,pretérito perfeito
decidia,decidir,indicativo,ele/ela,pretérito imperfeito
decidimos,decidir,indicativo,nós,presente
decidimos,decidir,indicativo,nós,pretérito perfeito
decidíamos,decidir,indicativo,nós,pretérito imperfeito
decidis,decidir,indicativo,vós,presente
decidistes,decidir,indicativo,vós,pretérito perfeito
decidíeis,decidir,indicativo,vós,pretérito imperfeito
decidem,decidir,indicativo,eles/elas,presente
decidiram,decidir,indicativo,eles/elas,pretérito perfeito
decidiam,decidir,indicativo,eles/elas,pretérito imperfeito
decidiras,decidir,indicativo,tu,pret. mais-que-perfeito
decidirás,decidir,indicativo,tu,futuro
decidirias,decidir,indicativo,tu,condicional
decidira,decidir,indicativo,ele/ela,pret. mais-que-perfeito
decidirá,decidir,indicativo,ele/ela,futuro
decidiria,decidir,indicativo,ele/ela,condicional
decidíramos,decidir,indicativo,nós,pret. mais-que-perfeito
decidiremos,decidir,indicativo,nós,futuro
decidiríamos,decidir,indicativo,nós,condicional
decidíreis,decidir,indicativo,vós,pret. mais-que-perfeito
decidireis,decidir,indicativo,vós,futuro
decidiríeis,decidir,indicativo,vós,condicional
decidiram,decidir,indicativo,eles/elas,pret. mais-que-perfeito
decidirão,decidir,indicativo,eles/elas,futuro
decidiriam,decidir,indicativo,eles/elas,condicional
refiro,referir,indicativo,eu,presente
referi,referir,indicativo,eu,pretérito perfeito
referia,referir,indicativo,eu,pretérito imperfeito
referes,referir,indicativo,tu,presente
referiste,referir,indicativo,tu,pretérito perfeito
referias,referir,indicativo,tu,pretérito imperfeito
refere,referir,indicativo,ele/ela,presente
referiu,referir,indicativo,ele/ela,pretérito perfeito
referia,referir,indicativo,ele/ela,pretérito imperfeito
referimos,referir,indicativo,nós,presente
referimos,referir,indicativo,nós,pretérito perfeito
referíamos,referir,indicativo,nós,pretérito imperfeito
referis,referir,indicativo,vós,presente
referistes,referir,indicativo,vós,pretérito perfeito
referíeis,referir,indicativo,vós,pretérito imperfeito
referem,referir,indicativo,eles/elas,presente
referiram,referir,indicativo,eles/elas,pretérito perfeito
referiam,referir,indicativo,eles/elas,pretérito imperfeito
referiras,referir,indicativo,tu,pret. mais-que-perfeito
referirás,referir,indicativo,tu,futuro
referirias,referir,indicativo,tu,condicional
referira,referir,indicativo,ele/ela,pret. mais-que-perfeito
referirá,referir,indicativo,ele/ela,futuro
referiria,referir,indicativo,ele/ela,condicional
referíramos,referir,indicativo,nós,pret. mais-que-perfeito
referiremos,referir,indicativo,nós,futuro
referiríamos,referir,indicativo,nós,condicional
referíreis,referir,indicativo,vós,pret. mais-que-perfeito
referireis,referir,indicativo,vós,futuro
referiríeis,referir,indicativo,vós,condicional
referiram,referir,indicativo,eles/elas,pret. mais-que-perfeito
referirão,referir,indicativo,eles/elas,futuro
refeririam,referir,indicativo,eles/elas,condicional
fecho,fechar,indicativo,eu,presente
fechei,fechar,indicativo,eu,pretérito perfeito
fechava,fechar,indicativo,eu,pretérito imperfeito
fechas,fechar,indicativo,tu,presente
fechaste,fechar,indicativo,tu,pretérito perfeito
fechavas,fechar,indicativo,tu,pretérito imperfeito
fecha,fechar,indicativo,ele/ela,presente
fechou,fechar,indicativo,ele/ela,pretérito perfeito
fechava,fechar,indicativo,ele/ela,pretérito imperfeito
fechamos,fechar,indicativo,nós,presente
fechámos / fechamos,fechar,indicativo,nós,pretérito perfeito
fechávamos,fechar,indicativo,nós,pretérito imperfeito
fechais,fechar,indicativo,vós,presente
fechastes,fechar,indicativo,vós,pretérito perfeito
fecháveis,fechar,indicativo,vós,pretérito imperfeito
fecham,fechar,indicativo,eles/elas,presente
fecharam,fechar,indicativo,eles/elas,pretérito perfeito
fechavam,fechar,indicativo,eles/elas,pretérito imperfeito
fecharas,fechar,indicativo,tu,pret. mais-que-perfeito
fecharás,fechar,indicativo,tu,futuro
fecharias,fechar,indicativo,tu,condicional
fechara,fechar,indicativo,ele/ela,pret. mais-que-perfeito
fechará,fechar,indicativo,ele/ela,futuro
fecharia,fechar,indicativo,ele/ela,condicional
fecháramos,fechar,indicativo,nós,pret. mais-que-perfeito
fecharemos,fechar,indicativo,nós,futuro
fecharíamos,fechar,indicativo,nós,condicional
fecháreis,fechar,indicativo,vós,pret. mais-que-perfeito
fechareis,fechar,indicativo,vós,futuro
fecharíeis,fechar,indicativo,vós,condicional
fecharam,fechar,indicativo,eles/elas,pret. mais-que-perfeito
fecharão,fechar,indicativo,eles/elas,futuro
fechariam,fechar,indicativo,eles/elas,condicional
aumento,aumentar,indicativo,eu,presente
aumentei,aumentar,indicativo,eu,pretérito perfeito
aumentava,aumentar,indicativo,eu,pretérito imperfeito
aumentas,aumentar,indicativo,tu,presente
aumentaste,aumentar,indicativo,tu,pretérito perfeito
aumentavas,aumentar,indicativo,tu,pretérito imperfeito
aumenta,aumentar,indicativo,ele/ela,presente
aumentou,aumentar,indicativo,ele/ela,pretérito perfeito
aumentava,aumentar,indicativo,ele/ela,pretérito imperfeito
aumentamos,aumentar,indicativo,nós,presente
aumentámos / aumentamos,aumentar,indicativo,nós,pretérito perfeito
aumentávamos,aumentar,indicativo,nós,pretérito imperfeito
aumentais,aumentar,indicativo,vós,presente
aumentastes,aumentar,indicativo,vós,pretérito perfeito
aumentáveis,aumentar,indicativo,vós,pretérito imperfeito
aumentam,aumentar,indicativo,eles/elas,presente
aumentaram,aumentar,indicativo,eles/elas,pretérito perfeito
aumentavam,aumentar,indicativo,eles/elas,pretérito imperfeito
aumentaras,aumentar,indicativo,tu,pret. mais-que-perfeito
aumentarás,aumentar,indicativo,tu,futuro
aumentarias,aumentar,indicativo,tu,condicional
aumentara,aumentar,indicativo,ele/ela,pret. mais-que-perfeito
aumentará,aumentar,indicativo,ele/ela,futuro
aumentaria,aumentar,indicativo,ele/ela,condicional
aumentáramos,aumentar,indicativo,nós,pret. mais-que-perfeito
aumentaremos,aumentar,indicativo,nós,futuro
aumentaríamos,aumentar,indicativo,nós,condicional
aumentáreis,aumentar,indicativo,vós,pret. mais-que-perfeito
aumentareis,aumentar,indicativo,vós,futuro
aumentaríeis,aumentar,indicativo,vós,condicional
aumentaram,aumentar,indicativo,eles/elas,pret. mais-que-perfeito
aumentarão,aumentar,indicativo,eles/elas,futuro
aumentariam,aumentar,indicativo,eles/elas,condicional
acompanho,acompanhar,indicativo,eu,presente
acompanhei,acompanhar,indicativo,eu,pretérito perfeito
acompanhava,acompanhar,indicativo,eu,pretérito imperfeito
acompanhas,acompanhar,indicativo,tu,presente
acompanhaste,acompanhar,indicativo,tu,pretérito perfeito
acompanhavas,acompanhar,indicativo,tu,pretérito imperfeito
acompanha,acompanhar,indicativo,ele/ela,presente
acompanhou,acompanhar,indicativo,ele/ela,pretérito perfeito
acompanhava,acompanhar,indicativo,ele/ela,pretérito imperfeito
acompanhamos,acompanhar,indicativo,nós,presente
acompanhámos / acompanhamos,acompanhar,indicativo,nós,pretérito perfeito
acompanhávamos,acompanhar,indicativo,nós,pretérito imperfeito
acompanhais,acompanhar,indicativo,vós,presente
acompanhastes,acompanhar,indicativo,vós,pretérito perfeito
acompanháveis,acompanhar,indicativo,vós,pretérito imperfeito
acompanham,acompanhar,indicativo,eles/elas,presente
acompanharam,acompanhar,indicativo,eles/elas,pretérito perfeito
acompanhavam,acompanhar,indicativo,eles/elas,pretérito imperfeito
acompanharas,acompanhar,indicativo,tu,pret. mais-que-perfeito
acompanharás,acompanhar,indicativo,tu,futuro
acompanharias,acompanhar,indicativo,tu,condicional
acompanhara,acompanhar,indicativo,ele/ela,pret. mais-que-perfeito
acompanhará,acompanhar,indicativo,ele/ela,futuro
acompanharia,acompanhar,indicativo,ele/ela,condicional
acompanháramos,acompanhar,indicativo,nós,pret. mais-que-perfeito
acompanharemos,acompanhar,indicativo,nós,futuro
acompanharíamos,acompanhar,indicativo,nós,condicional
acompanháreis,acompanhar,indicativo,vós,pret. mais-que-perfeito
acompanhareis,acompanhar,indicativo,vós,futuro
acompanharíeis,acompanhar,indicativo,vós,condicional
acompanharam,acompanhar,indicativo,eles/elas,pret. mais-que-perfeito
acompanharão,acompanhar,indicativo,eles/elas,futuro
acompanhariam,acompanhar,indicativo,eles/elas,condicional
defendo,defender,indicativo,eu,presente
defendi,defender,indicativo,eu,pretérito perfeito
defendia,defender,indicativo,eu,pretérito imperfeito
defendes,defender,indicativo,tu,presente
defendeste,defender,indicativo,tu,pretérito perfeito
defendias,defender,indicativo,tu,pretérito imperfeito
defende,defender,indicativo,ele/ela,presente
defendeu,defender,indicativo,ele/ela,pretérito perfeito
defendia,defender,indicativo,ele/ela,pretérito imperfeito
defendemos,defender,indicativo,nós,presente
defendemos,defender,indicativo,nós,pretérito perfeito
defendíamos,defender,indicativo,nós,pretérito imperfeito
defendeis,defender,indicativo,vós,presente
defendestes,defender,indicativo,vós,pretérito perfeito
defendíeis,defender,indicativo,vós,pretérito imperfeito
defendem,defender,indicativo,eles/elas,presente
defenderam,defender,indicativo,eles/elas,pretérito perfeito
defendiam,defender,indicativo,eles/elas,pretérito imperfeito
defenderas,defender,indicativo,tu,pret. mais-que-perfeito
defenderás,defender,indicativo,tu,futuro
defenderias,defender,indicativo,tu,condicional
defendera,defender,indicativo,ele/ela,pret. mais-que-perfeito
defenderá,defender,indicativo,ele/ela,futuro
defenderia,defender,indicativo,ele/ela,condicional
defendêramos,defender,indicativo,nós,pret. mais-que-perfeito
defenderemos,defender,indicativo,nós,futuro
defenderíamos,defender,indicativo,nós,condicional
defendêreis,defender,indicativo,vós,pret. mais-que-perfeito
defendereis,defender,indicativo,vós,futuro
defenderíeis,defender,indicativo,vós,condicional
defenderam,defender,indicativo,eles/elas,pret. mais-que-perfeito
defenderão,defender,indicativo,eles/elas,futuro
defenderiam,defender,indicativo,eles/elas,condicional
lanço,lançar,indicativo,eu,presente
lancei,lançar,indicativo,eu,pretérito perfeito
lançava,lançar,indicativo,eu,pretérito imperfeito
lanças,lançar,indicativo,tu,presente
lançaste,lançar,indicativo,tu,pretérito perfeito
lançavas,lançar,indicativo,tu,pretérito imperfeito
lança,lançar,indicativo,ele/ela,presente
lançou,lançar,indicativo,ele/ela,pretérito perfeito
lançava,lançar,indicativo,ele/ela,pretérito imperfeito
lançamos,lançar,indicativo,nós,presente
lançámos / lançamos,lançar,indicativo,nós,pretérito perfeito
lançávamos,lançar,indicativo,nós,pretérito imperfeito
lançais,lançar,indicativo,vós,presente
lançastes,lançar,indicativo,vós,pretérito perfeito
lançáveis,lançar,indicativo,vós,pretérito imperfeito
lançam,lançar,indicativo,eles/elas,presente
lançaram,lançar,indicativo,eles/elas,pretérito perfeito
lançavam,lançar,indicativo,eles/elas,pretérito imperfeito
lançaras,lançar,indicativo,tu,pret. mais-que-perfeito
lançarás,lançar,indicativo,tu,futuro
lançarias,lançar,indicativo,tu,condicional
lançara,lançar,indicativo,ele/ela,pret. mais-que-perfeito
lançará,lançar,indicativo,ele/ela,futuro
lançaria,lançar,indicativo,ele/ela,condicional
lançáramos,lançar,indicativo,nós,pret. mais-que-perfeito
lançaremos,lançar,indicativo,nós,futuro
lançaríamos,lançar,indicativo,nós,condicional
lançáreis,lançar,indicativo,vós,pret. mais-que-perfeito
lançareis,lançar,indicativo,vós,futuro
lançaríeis,lançar,indicativo,vós,condicional
lançaram,lançar,indicativo,eles/elas,pret. mais-que-perfeito
lançarão,lançar,indicativo,eles/elas,futuro
lançariam,lançar,indicativo,eles/elas,condicional
mudo,mudar,indicativo,eu,presente
mudei,mudar,indicativo,eu,pretérito perfeito
mudava,mudar,indicativo,eu,pretérito imperfeito
mudas,mudar,indicativo,tu,presente
mudaste,mudar,indicativo,tu,pretérito perfeito
mudavas,mudar,indicativo,tu,pretérito imperfeito
muda,mudar,indicativo,ele/ela,presente
mudou,mudar,indicativo,ele/ela,pretérito perfeito
mudava,mudar,indicativo,ele/ela,pretérito imperfeito
mudamos,mudar,indicativo,nós,presente
mudámos / mudamos,mudar,indicativo,nós,pretérito perfeito
mudávamos,mudar,indicativo,nós,pretérito imperfeito
mudais,mudar,indicativo,vós,presente
mudastes,mudar,indicativo,vós,pretérito perfeito
mudáveis,mudar,indicativo,vós,pretérito imperfeito
mudam,mudar,indicativo,eles/elas,presente
mudaram,mudar,indicativo,eles/elas,pretérito perfeito
mudavam,mudar,indicativo,eles/elas,pretérito imperfeito
mudaras,mudar,indicativo,tu,pret. mais-que-perfeito
mudarás,mudar,indicativo,tu,futuro
mudarias,mudar,indicativo,tu,condicional
mudara,mudar,indicativo,ele/ela,pret. mais-que-perfeito
mudará,mudar,indicativo,ele/ela,futuro
mudaria,mudar,indicativo,ele/ela,condicional
mudáramos,mudar,indicativo,nós,pret. mais-que-perfeito
mudaremos,mudar,indicativo,nós,futuro
mudaríamos,mudar,indicativo,nós,condicional
mudáreis,mudar,indicativo,vós,pret. mais-que-perfeito
mudareis,mudar,indicativo,vós,futuro
mudaríeis,mudar,indicativo,vós,condicional
mudaram,mudar,indicativo,eles/elas,pret. mais-que-perfeito
mudarão,mudar,indicativo,eles/elas,futuro
mudariam,mudar,indicativo,eles/elas,condicional
resolvo,resolver,indicativo,eu,presente
resolvi,resolver,indicativo,eu,pretérito perfeito
resolvia,resolver,indicativo,eu,pretérito imperfeito
resolves,resolver,indicativo,tu,presente
resolveste,resolver,indicativo,tu,pretérito perfeito
resolvias,resolver,indicativo,tu,pretérito imperfeito
resolve,resolver,indicativo,ele/ela,presente
resolveu,resolver,indicativo,ele/ela,pretérito perfeito
resolvia,resolver,indicativo,ele/ela,pretérito imperfeito
resolvemos,resolver,indicativo,nós,presente
resolvemos,resolver,indicativo,nós,pretérito perfeito
resolvíamos,resolver,indicativo,nós,pretérito imperfeito
resolveis,resolver,indicativo,vós,presente
resolvestes,resolver,indicativo,vós,pretérito perfeito
resolvíeis,resolver,indicativo,vós,pretérito imperfeito
resolvem,resolver,indicativo,eles/elas,presente
resolveram,resolver,indicativo,eles/elas,pretérito perfeito
resolviam,resolver,indicativo,eles/elas,pretérito imperfeito
resolveras,resolver,indicativo,tu,pret. mais-que-perfeito
resolverás,resolver,indicativo,tu,futuro
resolverias,resolver,indicativo,tu,condicional
resolvera,resolver,indicativo,ele/ela,pret. mais-que-perfeito
resolverá,resolver,indicativo,ele/ela,futuro
resolveria,resolver,indicativo,ele/ela,condicional
resolvêramos,resolver,indicativo,nós,pret. mais-que-perfeito
resolveremos,resolver,indicativo,nós,futuro
resolveríamos,resolver,indicativo,nós,condicional
resolvêreis,resolver,indicativo,vós,pret. mais-que-perfeito
resolvereis,resolver,indicativo,vós,futuro
resolveríeis,resolver,indicativo,vós,condicional
resolveram,resolver,indicativo,eles/elas,pret. mais-que-perfeito
resolverão,resolver,indicativo,eles/elas,futuro
resolveriam,resolver,indicativo,eles/elas,condicional
participo,participar,indicativo,eu,presente
participei,participar,indicativo,eu,pretérito perfeito
participava,participar,indicativo,eu,pretérito imperfeito
participas,participar,indicativo,tu,presente
participaste,participar,indicativo,tu,pretérito perfeito
participavas,participar,indicativo,tu,pretérito imperfeito
participa,participar,indicativo,ele/ela,presente
participou,participar,indicativo,ele/ela,pretérito perfeito
participava,participar,indicativo,ele/ela,pretérito imperfeito
participamos,participar,indicativo,nós,presente
participámos / participamos,participar,indicativo,nós,pretérito perfeito
participávamos,participar,indicativo,nós,pretérito imperfeito
participais,participar,indicativo,vós,presente
participastes,participar,indicativo,vós,pretérito perfeito
participáveis,participar,indicativo,vós,pretérito imperfeito
participam,participar,indicativo,eles/elas,presente
participaram,participar,indicativo,eles/elas,pretérito perfeito
participavam,participar,indicativo,eles/elas,pretérito imperfeito
participaras,participar,indicativo,tu,pret. mais-que-perfeito
participarás,participar,indicativo,tu,futuro
participarias,participar,indicativo,tu,condicional
participara,participar,indicativo,ele/ela,pret. mais-que-perfeito
participará,participar,indicativo,ele/ela,futuro
participaria,participar,indicativo,ele/ela,condicional
participáramos,participar,indicativo,nós,pret. mais-que-perfeito
participaremos,participar,indicativo,nós,futuro
participaríamos,participar,indicativo,nós,condicional
participáreis,participar,indicativo,vós,pret. mais-que-perfeito
participareis,participar,indicativo,vós,futuro
participaríeis,participar,indicativo,vós,condicional
participaram,participar,indicativo,eles/elas,pret. mais-que-perfeito
participarão,participar,indicativo,eles/elas,futuro
participariam,participar,indicativo,eles/elas,condicional
subo,subir,indicativo,eu,presente
subi,subir,indicativo,eu,pretérito perfeito
subia,subir,indicativo,eu,pretérito imperfeito
sobes,subir,indicativo,tu,presente
subiste,subir,indicativo,tu,pretérito perfeito
subias,subir,indicativo,tu,pretérito imperfeito
sobe,subir,indicativo,ele/ela,presente
subiu,subir,indicativo,ele/ela,pretérito perfeito
subia,subir,indicativo,ele/ela,pretérito imperfeito
subimos,subir,indicativo,nós,presente
subimos,subir,indicativo,nós,pretérito perfeito
subíamos,subir,indicativo,nós,pretérito imperfeito
subis,subir,indicativo,vós,presente
subistes,subir,indicativo,vós,pretérito perfeito
subíeis,subir,indicativo,vós,pretérito imperfeito
sobem,subir,indicativo,eles/elas,presente
subiram,subir,indicativo,eles/elas,pretérito perfeito
subiam,subir,indicativo,eles/elas,pretérito imperfeito
subiras,subir,indicativo,tu,pret. mais-que-perfeito
subirás,subir,indicativo,tu,futuro
subirias,subir,indicativo,tu,condicional
subira,subir,indicativo,ele/ela,pret. mais-que-perfeito
subirá,subir,indicativo,ele/ela,futuro
subiria,subir,indicativo,ele/ela,condicional
subíramos,subir,indicativo,nós,pret. mais-que-perfeito
subiremos,subir,indicativo,nós,futuro
subiríamos,subir,indicativo,nós,condicional
subíreis,subir,indicativo,vós,pret. mais-que-perfeito
subireis,subir,indicativo,vós,futuro
subiríeis,subir,indicativo,vós,condicional
subiram,subir,indicativo,eles/elas,pret. mais-que-perfeito
subirão,subir,indicativo,eles/elas,futuro
subiriam,subir,indicativo,eles/elas,condicional
utilizo,utilizar,indicativo,eu,presente
utilizei,utilizar,indicativo,eu,pretérito perfeito
utilizava,utilizar,indicativo,eu,pretérito imperfeito
utilizas,utilizar,indicativo,tu,presente
utilizaste,utilizar,indicativo,tu,pretérito perfeito
utilizavas,utilizar,indicativo,tu,pretérito imperfeito
utiliza,utilizar,indicativo,ele/ela,presente
utilizou,utilizar,indicativo,ele/ela,pretérito perfeito
utilizava,utilizar,indicativo,ele/ela,pretérito imperfeito
utilizamos,utilizar,indicativo,nós,presente
utilizámos / utilizamos,utilizar,indicativo,nós,pretérito perfeito
utilizávamos,utilizar,indicativo,nós,pretérito imperfeito
utilizais,utilizar,indicativo,vós,presente
utilizastes,utilizar,indicativo,vós,pretérito perfeito
utilizáveis,utilizar,indicativo,vós,pretérito imperfeito
utilizam,utilizar,indicativo,eles/elas,presente
utilizaram,utilizar,indicativo,eles/elas,pretérito perfeito
utilizavam,utilizar,indicativo,eles/elas,pretérito imperfeito
utilizaras,utilizar,indicativo,tu,pret. mais-que-perfeito
utilizarás,utilizar,indicativo,tu,futuro
utilizarias,utilizar,indicativo,tu,condicional
utilizara,utilizar,indicativo,ele/ela,pret. mais-que-perfeito
utilizará,utilizar,indicativo,ele/ela,futuro
utilizaria,utilizar,indicativo,ele/ela,condicional
utilizáramos,utilizar,indicativo,nós,pret. mais-que-perfeito
utilizaremos,utilizar,indicativo,nós,futuro
utilizaríamos,utilizar,indicativo,nós,condicional
utilizáreis,utilizar,indicativo,vós,pret. mais-que-perfeito
utilizareis,utilizar,indicativo,vós,futuro
utilizaríeis,utilizar,indicativo,vós,condicional
utilizaram,utilizar,indicativo,eles/elas,pret. mais-que-perfeito
utilizarão,utilizar,indicativo,eles/elas,futuro
utilizariam,utilizar,indicativo,eles/elas,condicional
provoco,provocar,indicativo,eu,presente
provoquei,provocar,indicativo,eu,pretérito perfeito
provocava,provocar,indicativo,eu,pretérito imperfeito
provocas,provocar,indicativo,tu,presente
provocaste,provocar,indicativo,tu,pretérito perfeito
provocavas,provocar,indicativo,tu,pretérito imperfeito
provoca,provocar,indicativo,ele/ela,presente
provocou,provocar,indicativo,ele/ela,pretérito perfeito
provocava,provocar,indicativo,ele/ela,pretérito imperfeito
provocamos,provocar,indicativo,nós,presente
provocámos / provocamos,provocar,indicativo,nós,pretérito perfeito
provocávamos,provocar,indicativo,nós,pretérito imperfeito
provocais,provocar,indicativo,vós,presente
provocastes,provocar,indicativo,vós,pretérito perfeito
provocáveis,provocar,indicativo,vós,pretérito imperfeito
provocam,provocar,indicativo,eles/elas,presente
provocaram,provocar,indicativo,eles/elas,pretérito perfeito
provocavam,provocar,indicativo,eles/elas,pretérito imperfeito
provocaras,provocar,indicativo,tu,pret. mais-que-perfeito
provocarás,provocar,indicativo,tu,futuro
provocarias,provocar,indicativo,tu,condicional
provocara,provocar,indicativo,ele/ela,pret. mais-que-perfeito
provocará,provocar,indicativo,ele/ela,futuro
provocaria,provocar,indicativo,ele/ela,condicional
provocáramos,provocar,indicativo,nós,pret. mais-que-perfeito
provocaremos,provocar,indicativo,nós,futuro
provocaríamos,provocar,indicativo,nós,condicional
provocáreis,provocar,indicativo,vós,pret. mais-que-perfeito
provocareis,provocar,indicativo,vós,futuro
provocaríeis,provocar,indicativo,vós,condicional
provocaram,provocar,indicativo,eles/elas,pret. mais-que-perfeito
provocarão,provocar,indicativo,eles/elas,futuro
provocariam,provocar,indicativo,eles/elas,condicional
compreendo,compreender,indicativo,eu,presente
compreendi,compreender,indicativo,eu,pretérito perfeito
compreendia,compreender,indicativo,eu,pretérito imperfeito
compreendes,compreender,indicativo,tu,presente
compreendeste,compreender,indicativo,tu,pretérito perfeito
compreendias,compreender,indicativo,tu,pretérito imperfeito
compreende,compreender,indicativo,ele/ela,presente
compreendeu,compreender,indicativo,ele/ela,pretérito perfeito
compreendia,compreender,indicativo,ele/ela,pretérito imperfeito
compreendemos,compreender,indicativo,nós,presente
compreendemos,compreender,indicativo,nós,pretérito perfeito
compreendíamos,compreender,indicativo,nós,pretérito imperfeito
compreendeis,compreender,indicativo,vós,presente
compreendestes,compreender,indicativo,vós,pretérito perfeito
compreendíeis,compreender,indicativo,vós,pretérito imperfeito
compreendem,compreender,indicativo,eles/elas,presente
compreenderam,compreender,indicativo,eles/elas,pretérito perfeito
compreendiam,compreender,indicativo,eles/elas,pretérito imperfeito
compreenderas,compreender,indicativo,tu,pret. mais-que-perfeito
compreenderás,compreender,indicativo,tu,futuro
compreenderias,compreender,indicativo,tu,condicional
compreendera,compreender,indicativo,ele/ela,pret. mais-que-perfeito
compreenderá,compreender,indicativo,ele/ela,futuro
compreenderia,compreender,indicativo,ele/ela,condicional
